CaloAX,CaloAY,CaloBX,CaloBY,StartingCalo
0.5,2.5,3.5,3.5,6
5.5,4.5,7.5,2.5,6
2.5,2.5,6.5,1.5,6
2.5,1.5,8.5,1.5,6
0.5,4.5,3.5,3.5,6
1.5,0.5,7.5,0.5,6
0.5,3.5,4.5,3.5,6
0.5,3.5,5.5,4.5,6
4.5,3.5,8.5,1.5,6
2.5,2.5,5.5,4.5,6
2.5,2.5,5.5,0.5,7
0.5,2.5,2.5,2.5,7
2.5,2.5,7.5,3.5,7
0.5,3.5,4.5,4.5,7
7.5,2.5,7.5,3.5,7
0.5,2.5,5.5,2.5,7
1.5,3.5,4.5,3.5,7
2.5,2.5,4.5,3.5,8
0.5,2.5,2.5,2.5,8
0.5,1.5,1.5,2.5,8
2.5,3.5,6.5,3.5,8
0.5,3.5,0.5,2.5,8
5.5,2.5,6.5,0.5,8
0.5,2.5,0.5,3.5,8
1.5,2.5,2.5,2.5,8
4.5,3.5,6.5,2.5,8
0.5,2.5,2.5,2.5,8
4.5,3.5,6.5,3.5,9
0.5,5.5,6.5,4.5,9
1.5,2.5,6.5,1.5,9
1.5,2.5,7.5,4.5,9
6.5,3.5,7.5,1.5,9
0.5,2.5,6.5,2.5,9
0.5,3.5,4.5,5.5,9
2.5,2.5,5.044692106407354,3.5000000000000004,9
6.5,3.5,5.5,4.5,10
2.5,0.5,2.5,2.5,10
0.5,2.5,3.5,0.5,10
2.5,4.5,3.5,5.5,10
0.5,2.5,1.5,1.5,10
0.5,1.5,0.5,2.5,10
0.5,2.5,5.5,1.5,10
0.5,1.5,2.5,2.5,10
1.5,2.5,8.5,2.5,10
1.5,2.5,2.5,1.5,10
0.5,1.5,1.5,2.5,10
2.5,2.5,7.499999999999999,1.0282961313523062,11
7.5,4.5,3.5,5.5,11
0.5,1.5,1.5,1.5,11
0.5,2.5,3.5,3.5,11
0.5,2.5,3.5,1.5,11
0.5,3.5,1.5,3.5,11
0.5,3.5,3.5,4.5,11
0.5,1.5,3.5,0.5,11
1.5,1.5,7.5,4.5,12
1.5,1.5,4.5,1.5,12
0.5,1.5,3.5,2.5,12
0.5,3.5,2.5,5.5,13
0.5,2.5,6.5,5.5,14
3.5,2.5,7.5,0.5,17
0.5,1.5,2.5,1.5,18
2.5,4.5,5.5,3.5,19
2.5,1.5,7.5,0.5,19
5.5,3.5,8.5,5.5,20
1.5,3.5,4.5,2.5,20
0.5,4.5,2.5,4.5,20
1.5,4.5,4.5,4.5,20
0.5,5.5,8.5,4.5,20
1.5,5.5,8.5,3.5,21
4.5,2.5,8.5,1.5,21
0.5,2.5,0.5,2.5,22
1.5,3.5,4.5,4.5,22
1.5,4.5,3.5,4.5,22
0.5,4.5,1.5,4.5,22
0.5,2.5,1.5,2.5,23
1.5,2.5,4.5,3.5,23
1.5,4.5,4.5,4.5,23
2.5,3.5,8.5,3.5,24
1.5,2.5,5.5,5.5,24
0.5,0.5,0.5,0.5,24
1.5,3.5,7.005272813740101,2.5,24
2.5,3.5,4.5,1.5,1
0.5,3.5,2.5,2.5,1
1.5,3.5,7.5,3.5,2
0.5,0.5,3.5,0.5,3
1.5,2.5,2.5,5.5,3
0.5,3.5,0.5,2.5,3
0.5,2.5,3.5,4.5,3
0.5,0.5,4.5,1.5,3
0.5,2.5,3.5,1.5,4
0.5,2.5,5.5,1.5,4
0.5,1.5,5.5,2.5,4
0.5,5.5,5.5,4.5,4
0.5,2.5,6.5,4.5,4
0.5,0.5,8.5,3.5,4
4.5,1.5,8.5,2.5,4
0.5,1.5,3.5,2.5,5
3.5,1.5,6.5,0.5,5
5.5,2.5,7.5,2.5,5
0.5,2.5,3.5,0.5,5
8.5,2.5,6.500000000000001,1.0377980430625593,5
0.5,2.5,3.5,4.5,6
0.5,1.5,2.5,2.5,6
3.5,3.5,7.5,4.5,6
0.5,1.5,2.5,0.5,6
3.5,4.5,7.5,5.5,7
0.5,2.5,2.5,5.5,7
1.5,2.5,2.5,2.5,7
0.5,3.5,0.5,3.5,7
1.5,3.5,2.5,3.5,7
1.5,1.5,3.5,1.5,7
0.5,2.5,0.5,4.5,8
0.5,2.5,2.5,1.5,8
1.5,1.5,4.5,0.5,8
3.5,3.5,7.5,3.5,8
0.5,2.5,3.5,3.5,8
2.5,3.5,7.5,1.5,8
6.5,2.5,4.5,2.5,9
0.5,1.5,2.5,2.5,9
2.5,1.5,8.5,0.5,9
0.5,2.5,4.5,2.5,9
0.5,3.5,3.5,2.5,10
2.5,2.5,6.5,2.5,10
0.5,5.5,2.5,2.5,10
4.5,2.5,7.5,1.5,10
2.5,2.5,5.5,3.5,10
0.5,1.5,3.5,1.5,10
1.5,2.5,4.5,1.5,10
1.5,1.5,3.5,0.5,10
0.5,3.5,4.5,1.5,10
2.5,2.5,8.5,0.5,11
0.5,4.5,0.5,3.5,11
5.5,3.5,7.5,0.5,11
3.5,1.5,7.5,0.5,11
4.5,1.5,6.5,0.5,11
0.5,3.5,3.5,2.5,12
0.5,0.5,4.5,0.5,12
0.5,3.5,4.5,3.5,12
4.5,3.5,8.5,3.5,13
0.5,2.5,4.5,3.5,13
0.5,0.5,4.5,0.5,14
0.5,5.5,3.9863109188142616,5.5,14
1.5,4.5,3.5,3.5,17
3.5,3.5,7.5,0.5,18
0.5,4.5,2.5,3.5,19
0.5,4.5,3.5,3.5,19
0.5,4.5,3.5,4.5,20
2.5,4.5,7.499999999999999,5.039166921440162,21
0.5,0.5,4.5,0.5,22
1.5,4.5,3.5,4.5,22
0.5,3.5,0.5,1.5,22
8.5,3.5,0.9784965918978867,3.4999999999999996,22
0.5,2.5,2.5,1.5,23
0.5,2.5,0.5,2.5,23
2.5,1.5,7.5,0.5,24
0.5,5.5,5.5,4.5,24
2.5,0.5,8.5,3.5,24
0.5,2.5,5.5,2.5,24
7.5,1.5,8.5,3.5,1
2.5,4.5,5.5,4.5,1
0.5,3.5,5.5,5.5,2
8.5,3.5,6.988459047550573,5.500000000000001,2
5.5,2.5,8.5,1.5,3
1.5,4.5,5.5,4.5,3
0.5,3.5,2.5,4.5,3
0.5,0.5,0.5,0.5,3
0.5,1.5,6.5,3.5,3
0.5,5.5,3.5,4.5,4
3.5,4.5,5.5,3.5,4
0.5,3.5,2.5,2.5,4
0.5,3.5,0.5,2.5,4
6.5,3.5,8.5,3.5,4
0.5,4.5,4.5,3.5,4
5.5,3.5,7.5,0.5,5
0.5,1.5,6.5,2.5,5
8.5,3.5,7.5,2.5,5
4.5,3.5,8.5,5.5,5
0.5,5.5,5.5,3.5,6
0.5,1.5,3.5,0.5,6
0.5,2.5,4.5,3.5,6
0.5,1.5,0.5,2.5,6
0.5,2.5,2.5,3.5,6
0.5,0.5,6.5,1.5,6
7.5,2.5,6.5,1.5,6
1.5,3.5,5.5,4.5,7
3.5,2.5,5.5,0.5,7
0.5,5.5,3.5,5.5,7
0.5,1.5,4.5,1.5,7
3.5,0.5,0.5,2.5,7
2.5,3.5,5.5,5.5,7
0.5,4.5,0.5,5.5,8
4.5,3.5,8.5,5.5,8
0.5,2.5,3.5,0.5,8
0.5,1.5,2.5,1.5,8
1.5,4.5,3.5,5.5,8
0.5,2.5,3.5,2.5,8
1.5,1.5,2.5,0.5,8
0.5,2.5,0.5,0.5,8
0.5,5.5,5.5,5.5,9
0.5,1.5,2.5,1.5,9
0.5,3.5,3.5,4.5,9
2.5,1.5,4.5,2.5,10
1.5,4.5,3.5,5.5,10
0.5,3.5,0.5,3.5,10
0.5,4.5,2.5,5.5,10
1.5,3.5,4.5,0.5,11
2.5,2.5,6.5,0.5,11
0.5,3.5,2.5,1.5,11
0.5,1.5,1.5,2.5,11
2.5,5.5,6.5,5.5,11
0.5,1.5,3.5,2.5,11
4.5,2.5,7.5,5.5,11
0.5,3.5,0.5,5.5,12
0.5,2.5,1.5,2.5,12
1.5,2.5,2.5,4.5,12
4.5,0.5,2.5,0.5,12
0.5,2.5,2.5,1.5,13
1.5,2.5,5.5,1.5,13
0.5,4.5,2.5,2.5,13
2.5,1.5,5.5,3.5,13
0.5,1.5,3.5,0.5,13
2.5,0.5,5.5,1.5,13
3.5,0.5,7.5,3.5,14
0.5,4.5,1.5,5.5,18
3.5,2.5,8.5,1.5,21
0.5,1.5,5.5,0.5,22
0.5,5.5,3.5,5.5,23
1.5,5.5,2.5,1.621903203140144,23
0.5,4.5,3.5,5.5,23
2.5,3.5,4.5,0.5,23
0.5,5.5,8.5,4.5,24
1.5,4.5,4.5,4.5,24
1.5,2.5,6.5,2.5,24
0.5,2.5,2.5,4.5,24
0.5,1.5,1.5,1.5,1
0.5,3.5,0.5,5.5,1
0.5,2.5,4.5,0.5,1
0.5,1.5,2.5,2.5,1
6.5,3.5,8.5,0.5,1
0.5,1.5,1.5,2.5,1
2.5,4.5,8.5,4.5,2
2.5,2.5,7.5,2.5,2
0.5,3.5,6.5,1.5,3
0.5,4.5,8.5,3.5,3
1.5,1.5,7.5,3.5,4
4.5,2.5,7.5,1.5,4
4.5,3.5,7.5,3.5,4
0.5,3.5,0.5,5.5,4
1.5,0.5,7.5,1.5,4
3.5,2.5,8.5,5.5,5
0.5,2.5,3.5,2.5,6
0.5,4.5,4.5,4.5,6
0.5,4.5,2.5,5.5,6
0.5,2.5,3.5,2.5,6
0.5,2.5,3.5,2.5,7
0.5,2.5,0.5,2.5,7
1.5,2.5,4.5,3.5,7
3.5,2.5,7.5,1.5,7
0.5,3.5,5.5,3.5,7
0.5,0.5,0.5,1.5,8
0.5,1.5,2.5,2.5,8
1.5,1.5,5.5,0.5,8
0.5,2.5,0.5,4.5,8
0.5,1.5,3.5,0.5,8
4.5,3.5,7.5,2.5,8
5.5,3.5,8.5,3.5,8
0.5,1.5,6.5,1.5,9
0.5,3.5,4.5,3.5,9
2.5,2.5,5.5,4.5,9
7.5,2.5,6.959638745585609,1.5000000000000002,9
0.5,4.5,4.5,1.5,9
8.5,3.5,6.5,5.5,9
5.5,2.5,7.5,0.5,10
1.5,5.5,5.5,5.5,10
0.5,0.5,2.5,0.5,10
0.5,5.5,7.006606251067285,4.5,10
0.5,2.5,6.5,0.5,10
4.5,3.5,8.5,3.5,11
1.5,3.5,7.5,2.5,11
0.5,2.5,2.5,5.5,11
0.5,4.5,3.5,4.5,12
6.5,0.5,7.5,5.5,12
1.5,2.5,3.5,3.5,12
3.5,4.5,6.5,4.5,13
0.5,1.5,3.5,0.5,13
6.5,4.5,7.5,5.5,14
0.5,3.5,0.5,4.5,18
0.5,4.5,5.5,4.5,19
0.5,3.5,0.5,3.5,20
0.5,2.5,6.5,0.5,20
0.5,3.5,3.5,5.5,21
3.5,4.5,5.5,5.5,22
0.5,2.5,2.5,2.5,23
2.5,2.5,6.5,4.5,23
1.5,3.5,6.5,3.5,24
1.5,4.5,3.5,4.5,1
0.5,4.5,1.5,3.5,1
1.5,2.5,1.5,2.5,1
0.5,1.5,1.5,0.5,1
3.5,3.5,7.5,4.5,2
3.5,4.5,6.5,5.5,2
1.5,2.5,4.5,0.5,2
7.5,3.5,8.5,3.5,3
2.5,3.5,5.5,4.5,3
0.5,1.5,0.5,1.5,3
0.5,0.5,7.5,1.5,3
0.5,2.5,7.5,3.5,3
0.5,3.5,4.5,2.5,4
1.5,3.5,6.5,5.5,4
0.5,3.5,2.5,1.5,4
0.5,4.5,2.5,2.5,4
0.5,2.5,3.5,0.5,4
0.5,1.5,3.5,2.5,4
2.5,3.5,8.5,3.5,4
7.5,3.5,8.5,4.5,4
4.5,2.5,7.5,4.5,5
3.5,2.5,8.5,1.5,5
0.5,3.5,1.5,4.5,5
2.5,2.5,5.5,0.5,5
2.5,3.5,5.5,3.5,5
1.5,4.5,7.5,2.5,5
2.5,2.5,3.5,4.5,5
0.5,4.5,1.5,2.5,5
0.5,1.5,2.5,0.5,5
0.5,3.5,1.5,2.5,6
0.5,3.5,4.5,3.5,6
1.5,4.5,6.5,2.5,6
4.5,4.5,7.5,4.5,6
5.5,3.5,8.5,3.5,6
1.5,2.5,6.5,1.5,6
0.5,1.5,3.5,2.5,6
0.5,0.5,4.5,1.5,6
2.5,1.5,7.5,1.5,6
1.5,2.5,7.5,5.5,7
0.5,1.5,3.5,0.5,7
0.5,3.5,2.5,3.5,7
8.5,3.5,7.5,5.5,7
0.5,2.5,3.5,1.5,7
0.5,3.5,1.5,3.5,7
1.5,1.5,3.5,1.5,7
0.5,3.5,3.5,5.5,7
3.5,2.5,8.5,3.5,7
0.5,3.5,3.5,5.5,7
1.5,1.5,3.5,0.5,8
1.5,1.5,3.5,1.5,8
0.5,4.5,2.5,4.5,8
0.5,1.5,1.5,3.5,8
0.5,3.5,2.5,3.5,8
3.5,1.5,4.5,0.5,8
1.5,3.5,5.5,4.5,8
0.5,3.5,0.5,3.5,8
0.5,4.5,2.5,4.5,8
0.5,1.5,0.5,1.5,8
2.5,1.5,3.5,1.5,8
0.5,3.5,6.5,2.5,9
2.5,3.5,6.5,4.5,9
3.5,1.5,7.5,0.5,9
0.5,3.5,2.5,3.5,9
6.5,3.5,8.5,5.5,9
2.5,3.5,6.5,5.5,9
5.5,2.5,8.5,1.5,9
0.5,2.5,3.5,2.5,9
0.5,3.5,6.5,3.5,9
2.5,4.5,6.5,3.5,9
0.5,1.5,6.5,2.5,9
3.5,1.5,7.5,1.5,9
0.5,5.5,2.5,4.5,10
1.5,3.5,5.5,1.5,10
1.5,2.5,4.5,0.5,10
1.5,3.5,1.5,2.5,10
0.5,1.5,8.5,0.5,10
0.5,5.5,1.5,2.5,10
3.5,2.5,5.5,3.5,10
6.5,3.5,8.5,1.5,10
1.5,2.5,4.5,1.5,10
2.5,4.5,6.5,3.5,11
1.5,2.5,2.5,0.5,11
1.5,1.5,5.5,1.5,11
1.5,2.5,3.5,2.5,12
0.5,2.5,3.5,5.5,12
0.5,2.5,3.5,3.5,13
0.5,4.5,1.5,4.5,13
1.5,4.5,3.5,1.5,14
0.5,1.5,3.5,3.5,14
0.5,3.5,2.5,4.5,15
0.5,3.5,3.5,3.5,15
3.5,3.5,7.5,4.5,16
3.5,3.5,5.5,2.5,16
0.5,3.5,3.5,1.5,18
0.5,5.5,3.5,3.5,20
0.5,5.5,1.5,4.5,20
2.5,5.5,6.5,5.5,20
0.5,1.5,2.5,1.5,20
3.5,3.5,8.5,4.5,21
1.5,4.5,4.5,5.5,21
2.5,2.5,8.5,4.5,21
1.5,4.5,7.5,3.5,22
0.5,1.5,3.5,1.5,23
0.5,3.5,1.5,0.5,23
1.5,2.5,4.5,3.5,23
4.5,2.5,8.5,3.5,23
1.5,1.5,5.5,0.5,23
1.5,5.5,8.5,4.5,24
0.5,2.5,3.5,3.5,24
5.5,3.5,7.5,5.5,1
1.5,5.5,8.5,2.5,1
0.5,3.5,1.5,2.5,1
5.5,2.5,8.5,2.5,1
0.5,1.5,2.5,3.5,1
2.5,2.5,8.5,1.5,2
0.5,4.5,5.5,2.5,2
1.5,4.5,1.5,5.5,3
1.5,3.5,1.5,0.5,3
0.5,1.5,2.5,0.5,3
3.5,2.5,8.5,0.5,4
0.5,3.5,2.5,1.5,4
0.5,4.5,4.5,4.5,5
0.5,4.5,2.5,3.5,5
2.5,3.5,5.5,5.5,6
2.5,3.5,6.5,0.5,6
3.5,2.5,7.5,1.5,6
0.5,1.5,4.5,0.5,6
0.5,4.5,3.5,1.5,6
0.5,0.5,4.5,1.5,6
0.5,0.5,0.5,0.5,7
0.5,3.5,1.5,1.5,7
0.5,2.5,2.5,1.5,7
1.5,4.5,6.5,4.5,7
0.5,1.5,2.5,1.5,7
0.5,0.5,1.5,1.5,7
4.5,1.5,8.5,1.5,7
1.5,2.5,4.5,2.5,8
0.5,2.5,3.5,2.5,8
0.5,0.5,2.5,3.5,8
2.5,1.5,5.5,0.5,8
1.5,3.5,6.5,3.5,8
2.5,4.5,6.5,4.5,8
1.5,2.5,3.5,3.5,8
1.5,1.5,3.5,1.5,8
2.5,1.5,6.5,0.5,8
1.5,1.5,3.5,0.5,8
0.5,2.5,5.5,5.5,8
3.5,2.5,8.5,3.5,9
1.5,1.5,4.5,2.5,9
1.5,3.5,4.5,5.5,9
0.5,2.5,5.5,0.5,9
3.5,3.5,8.5,2.5,9
1.5,2.5,4.5,1.5,10
4.5,2.5,5.5,2.5,10
0.5,2.5,5.5,5.5,10
2.5,5.5,6.5,5.5,10
0.5,2.5,1.5,4.5,10
0.5,3.5,3.5,5.5,11
1.5,2.5,2.5,5.5,11
0.5,3.5,2.5,5.5,11
0.5,1.5,4.5,2.5,11
0.5,5.5,5.5,5.5,11
0.5,2.5,3.5,2.5,11
0.5,2.5,3.5,0.5,12
0.5,2.5,1.5,3.5,12
0.5,2.5,3.5,2.5,13
0.5,3.5,1.5,2.5,13
0.5,3.5,2.5,1.5,13
0.5,2.5,3.5,5.5,13
0.5,3.5,1.5,3.5,14
1.5,3.5,4.5,1.5,15
0.5,1.5,1.5,4.5,15
0.5,2.5,2.5,2.5,15
0.5,3.5,3.5,2.5,16
0.5,2.5,4.5,3.5,16
2.5,2.5,5.5,0.5,16
3.5,2.5,7.5,0.5,17
0.5,4.5,3.5,5.5,17
0.5,5.5,2.5,0.9982164436581218,18
0.5,0.5,2.5,2.5,19
0.5,1.5,3.5,2.5,20
0.5,4.5,2.5,3.5,20
2.5,3.5,5.5,4.5,21
0.5,3.5,1.5,5.5,21
1.5,3.5,5.5,1.5,22
0.5,3.5,2.5,3.5,22
0.5,3.5,6.5,4.5,22
0.5,3.5,3.5,2.5,22
1.5,3.5,2.5,3.5,22
0.5,0.5,5.5,1.5,23
2.5,3.5,5.5,1.5,23
0.5,4.5,3.5,5.5,23
0.5,4.5,7.5,4.5,23
0.5,2.5,4.5,1.5,24
3.5,5.5,7.5,4.5,24
2.5,3.5,5.5,2.5,1
0.5,4.5,1.5,5.5,1
5.5,3.5,6.5,0.5,1
1.5,2.5,1.5,3.5,1
0.5,1.5,6.5,1.5,2
1.5,3.5,5.5,3.5,2
6.5,1.5,7.5,3.5,3
0.5,3.5,1.5,1.5,3
0.5,4.5,3.5,5.5,3
0.5,2.5,4.5,3.5,3
2.5,3.5,4.5,5.5,3
0.5,1.5,3.5,0.5,4
0.5,0.5,3.5,0.5,4
1.5,4.5,2.5,3.5,4
6.5,2.5,7.5,3.5,4
0.5,4.5,3.5,2.5,5
2.5,3.5,6.5,4.02026707897128,5
2.5,1.5,8.5,3.5,6
3.5,2.5,5.5,2.5,6
3.5,1.5,6.5,1.5,6
0.5,4.5,0.5,5.5,6
1.5,5.5,7.5,5.5,6
0.5,1.5,3.5,3.5,6
4.5,1.5,8.5,3.5,6
0.5,2.5,1.5,3.5,7
0.5,5.5,3.5,3.5,7
7.5,5.5,8.5,4.5,7
1.5,2.5,2.5,2.5,7
0.5,2.5,2.5,3.5,8
3.5,3.5,4.5,0.5,8
0.5,2.5,3.5,4.5,8
0.5,3.5,1.5,3.5,8
2.5,2.5,2.5,2.5,8
2.5,3.5,3.5,3.5,9
1.5,2.5,5.5,2.5,9
1.5,3.5,7.5,4.5,9
1.5,4.5,7.5,5.5,9
2.5,2.5,8.5,1.5,9
3.5,3.5,5.5,3.5,10
2.5,1.5,4.5,2.5,10
2.5,2.5,5.5,1.5,10
0.5,2.5,1.5,1.5,11
1.5,0.5,3.5,0.5,11
1.5,2.5,7.5,5.5,12
1.5,2.5,7.5,2.5,12
2.5,1.5,5.5,2.5,14
5.5,2.5,6.5,3.5,15
6.5,3.5,6.5,4.5,16
8.5,5.5,4.997687352404029,3.4999999999999996,16
8.5,2.5,8.5,2.081574569903285,18
0.5,4.5,2.5,3.5,22
2.5,3.5,5.5,1.5,23
0.5,1.5,8.5,3.5,24
2.5,3.5,5.5,5.5,1
2.5,4.5,5.5,5.5,1
1.5,2.5,7.5,2.5,2
1.5,3.5,8.5,2.5,2
1.5,1.5,1.5,1.5,3
1.5,2.5,3.5,0.5,3
8.5,2.5,8.5,0.5,3
0.5,2.5,2.5,1.5,3
0.5,3.5,4.5,4.5,4
0.5,3.5,2.5,4.5,4
0.5,1.5,4.5,0.5,4
1.5,0.5,6.5,1.5,4
0.5,4.5,2.5,5.5,4
0.5,4.5,4.5,2.5,4
1.5,4.5,6.5,3.5,4
0.5,1.5,2.5,1.5,5
0.5,4.5,1.5,4.5,5
0.5,3.5,2.5,1.5,5
2.5,4.5,7.5,5.5,5
0.5,4.5,1.5,5.5,6
0.5,3.5,2.5,2.5,6
2.5,1.5,6.5,4.5,6
0.5,2.5,2.5,0.5,6
0.5,2.5,4.5,0.5,7
0.5,4.5,3.5,5.5,7
0.5,3.5,4.5,2.5,7
1.5,2.5,2.5,3.5,7
0.5,2.5,7.5,4.5,7
0.5,3.5,3.5,2.5,7
0.5,2.5,1.5,0.5,7
1.5,4.5,2.5,4.5,7
3.5,3.5,8.5,4.5,7
0.5,3.5,2.5,3.5,7
0.5,3.5,1.5,1.5,8
0.5,2.5,2.5,0.5,8
4.5,2.5,8.5,1.5,8
2.5,3.5,4.5,3.5,8
0.5,3.5,4.5,3.5,8
1.5,2.5,4.5,2.5,8
1.5,1.5,2.5,1.5,8
0.5,3.5,3.5,3.5,9
0.5,2.5,2.5,1.5,9
1.5,1.5,6.5,2.5,9
4.5,3.5,7.5,5.5,9
0.5,4.5,2.5,4.5,9
4.5,3.5,7.5,4.5,9
4.5,2.5,7.5,2.5,9
0.5,0.5,5.5,4.5,9
2.5,1.5,8.5,2.5,9
3.5,3.5,7.983049066845263,4.500000000000001,10
0.5,4.5,0.5,2.5,10
0.5,2.5,2.5,2.5,10
6.5,2.5,7.5,1.5,10
1.5,1.5,5.5,1.5,10
1.5,1.5,4.5,0.5,10
1.5,3.5,3.5,4.5,10
0.5,0.5,5.5,0.5,10
2.5,1.5,4.5,1.5,10
0.5,1.5,3.5,1.5,10
2.5,2.5,5.5,4.5,11
0.5,0.5,4.5,2.5,11
1.5,0.5,6.5,0.5,11
0.5,2.5,4.5,1.5,11
3.5,4.5,6.5,5.5,11
1.5,1.5,2.5,1.5,11
1.5,0.5,4.5,2.5,13
0.5,4.5,3.5,5.5,13
4.5,2.5,8.5,4.5,14
7.5,2.5,5.5,4.5,15
1.5,2.5,7.5,1.5,16
1.5,4.5,3.5,4.5,17
3.5,4.5,6.5,3.5,18
6.5,3.5,5.5,4.5,19
1.5,1.5,5.5,3.5,20
2.5,2.5,7.5,4.5,20
0.5,2.5,5.5,1.5,20
0.5,3.5,5.5,2.5,21
0.5,3.5,2.5,3.5,22
0.5,3.5,3.5,2.5,22
0.5,3.5,2.5,1.5,22
0.5,1.5,2.5,0.5,22
0.5,2.5,0.5,3.5,23
0.5,5.5,5.5,3.5,23
0.5,3.5,3.5,5.5,23
0.5,2.5,3.5,3.5,23
1.5,1.5,6.5,3.5,23
0.5,1.5,5.5,1.5,23
0.5,2.5,3.5,3.5,23
2.5,3.5,8.5,4.990617637378978,24
0.5,3.5,0.5,0.5,24
1.5,4.5,3.5,5.5,24
0.5,3.5,5.5,0.5,24
0.5,2.5,4.5,2.0090237377626656,24
2.5,3.5,6.5,3.5,24
1.5,3.5,3.5,5.5,1
1.5,1.5,2.5,2.5,1
5.5,1.5,7.5,0.5,1
0.5,4.5,0.5,2.5,1
0.5,4.5,3.5,3.5,1
3.5,1.5,5.5,0.5,1
2.5,2.5,7.5,0.5,2
0.5,2.5,3.5,1.5,2
1.5,4.5,7.5,3.5,2
2.5,3.5,7.5,1.5,3
1.5,2.5,7.5,4.5,3
3.5,4.5,6.5,3.5,3
0.5,4.5,0.5,1.5,4
0.5,4.5,0.5,0.5,4
0.5,0.5,0.5,1.5,4
0.5,1.5,4.5,3.5,4
0.5,3.5,0.5,5.5,5
7.5,2.5,4.5,4.5,5
2.5,3.5,3.5,5.5,5
0.5,1.5,0.5,1.5,5
7.5,3.5,8.5,2.5,6
0.5,3.5,2.5,2.5,6
0.5,1.5,4.5,3.5,6
0.5,2.5,1.5,2.5,6
0.5,3.5,4.5,1.5,6
2.5,2.5,7.5,1.5,6
0.5,2.5,3.5,1.5,6
2.5,2.5,7.5,2.5,6
0.5,1.5,5.5,2.5,6
0.5,1.5,2.5,1.5,6
0.5,1.5,2.5,2.5,6
6.5,3.5,8.5,1.5,6
0.5,2.5,3.5,1.5,6
0.5,1.5,3.5,3.5,7
1.5,5.5,5.5,5.5,7
0.5,2.5,5.5,5.5,7
2.5,2.5,6.5,2.5,7
1.5,2.5,5.5,2.5,7
2.5,3.5,6.5,4.5,7
3.5,1.5,7.5,1.5,7
7.5,2.5,7.5,2.5,7
1.5,2.5,8.5,5.5,7
0.5,4.5,4.5,4.5,7
5.5,2.5,7.5,2.5,7
0.5,0.5,7.5,0.5,7
2.5,1.5,3.5,0.5,7
2.5,2.5,5.5,2.5,7
0.5,4.5,0.5,2.5,7
0.5,3.5,4.5,3.5,8
1.5,3.5,4.5,2.5,8
1.5,2.5,2.5,2.5,8
5.5,2.5,6.5,1.5,8
0.5,3.5,1.5,4.5,8
7.5,2.5,5.5,4.5,8
4.5,4.5,8.5,3.5,8
2.5,1.5,4.5,2.5,8
0.5,1.5,3.5,2.5,9
4.5,3.5,8.5,3.5,9
0.5,2.5,3.5,2.5,9
2.5,2.5,6.5,5.5,9
1.5,4.5,3.5,5.5,9
5.5,4.5,8.5,5.5,9
2.5,3.5,5.5,5.5,9
0.5,1.5,3.5,1.5,10
1.5,3.5,0.5,2.5,10
3.5,1.5,6.5,2.5,10
3.5,2.5,5.5,3.5,10
0.5,1.5,1.5,2.5,10
1.5,2.5,1.5,2.5,10
0.5,3.5,3.5,4.5,11
5.5,3.5,6.5,5.5,11
1.5,2.5,4.5,5.5,11
0.5,5.5,7.5,4.5,11
2.5,0.5,8.5,0.5,12
2.5,2.5,6.5,4.5,12
0.5,0.5,1.5,0.5,12
1.5,0.5,7.5,0.5,13
0.5,2.5,0.5,0.5,15
0.5,2.5,2.5,2.5,16
0.5,2.5,0.5,2.5,16
2.5,2.5,4.5,0.5,17
1.5,1.5,5.5,1.5,17
1.5,2.5,5.5,1.5,17
0.5,2.5,3.5,3.5,17
3.5,3.5,8.5,3.5,18
0.5,1.5,4.290175554455981,3.5,19
0.5,5.5,7.966588547820957,5.5,20
4.5,1.5,7.5,1.5,21
0.5,4.5,2.5,3.5,21
0.5,2.5,1.5,3.5,22
7.5,1.5,7.5,3.5,22
2.5,3.5,5.5,3.5,22
0.5,1.5,1.5,1.5,22
0.5,2.5,3.5,3.5,23
7.5,3.5,5.5,4.5,23
1.5,4.5,8.5,3.5,23
1.5,0.5,3.5,1.5,23
3.5,3.5,8.5,5.5,24
8.5,2.5,8.5,0.5,24
1.5,4.5,8.5,4.5,24
1.5,3.5,5.5,4.5,24
0.5,4.5,7.5,5.5,24
2.5,5.5,4.5,5.5,1
1.5,2.5,2.5,1.5,1
1.5,0.5,5.5,0.5,1
0.5,1.5,4.5,3.5,1
2.5,2.5,5.5,3.5,1
1.5,4.5,6.499999999999999,5.011415730876897,1
4.5,3.5,5.5,4.5,1
3.5,3.5,4.5,0.9918140308182647,1
2.5,4.5,6.5,1.5,1
0.5,2.5,1.5,0.5,1
0.5,3.5,0.5,4.5,1
0.5,4.5,5.5,3.5,2
0.5,2.5,3.5,1.5,3
0.5,3.5,2.5,5.5,3
2.5,2.5,5.5,2.5,3
0.5,3.5,3.5,3.5,3
0.5,4.5,1.5,3.5,3
3.5,2.5,7.5,2.5,3
2.5,0.5,7.5,3.5,4
0.5,3.5,7.5,2.5,4
1.5,4.5,7.5,0.5,4
5.5,2.5,6.5,3.5,4
3.5,3.5,5.5,2.5,4
0.5,1.5,3.5,0.5,4
1.5,3.5,5.5,0.5,4
0.5,4.5,5.5,3.5,5
0.5,3.5,0.5,3.5,5
7.5,2.5,8.5,2.5,5
0.5,3.5,2.5,1.5,5
